MAC_Address,Time,Building
0005BB,2015-09-25 11:18:45,Philbrook
003271,2015-09-25 11:18:45,Holloway Commons
004FC4,2015-09-25 11:18:46,Gables Building C
007A96,2015-09-25 11:18:46,Scott
000526,2015-09-25 11:18:47,New Hampshire
000E3B,2015-09-25 11:18:47,Service Building
005629,2015-09-25 11:18:47,Gregg
0029E7,2015-09-25 11:18:50,Parsons
002D36,2015-09-25 11:18:50,Philbrook
000C59,2015-09-25 11:18:50,Rudman
00022D,2015-09-25 11:18:50,Christensen
0016D7,2015-09-25 11:18:51,McConnell
004E7A,2015-09-25 11:18:51,Rudman
001EC2,2015-09-25 11:18:52,Babcock
00539B,2015-09-25 11:18:53,Holloway Commons
000857,2015-09-25 11:18:53,Dimond Library
001ECE,2015-09-25 11:18:53,Williamson
00651D,2015-09-25 11:18:54,Gibbs
00186A,2015-09-25 11:18:56,Holloway Commons
000AB6,2015-09-25 11:18:58,Christensen
000DE9,2015-09-25 11:18:58,Murkland
0003BB,2015-09-25 11:18:58,Morrill
0043AD,2015-09-25 11:18:58,Memorial Union
00507F,2015-09-25 11:18:58,Stoke
0000E0,2015-09-25 11:18:59,Horton
0008A0,2015-09-25 11:18:59,Morrill
003DAC,2015-09-25 11:18:59,Horton
000060,2015-09-25 11:19:01,Williamson
0043A3,2015-09-25 11:19:02,Pettee
00005F,2015-09-25 11:19:02,Dimond Library
0053E6,2015-09-25 11:19:02,Paul
0046AB,2015-09-25 11:19:02,McConnell
000AB6,2015-09-25 11:19:03,Williamson
000493,2015-09-25 11:19:03,Gables Building A
000DF7,2015-09-25 11:19:04,Dimond Library
003858,2015-09-25 11:19:04,Dairy Bar
001B94,2015-09-25 11:19:05,Memorial Union
0021C6,2015-09-25 11:19:05,Stillings
005C6E,2015-09-25 11:19:05,Dairy Bar
00186A,2015-09-25 11:19:05,Handler
006880,2015-09-25 11:19:05,Stoke
006705,2015-09-25 11:19:05,Huddleston
005562,2015-09-25 11:19:07,Nesmith
002E0A,2015-09-25 11:19:08,Paul Creative Arts
00324A,2015-09-25 11:19:08,Smith
000D17,2015-09-25 11:19:08,Holloway Commons
002C98,2015-09-25 11:19:08,Murkland
00511D,2015-09-25 11:19:08,Philbrook
0019C8,2015-09-25 11:19:09,Mills
0003A1,2015-09-25 11:19:11,Horton
000131,2015-09-25 11:19:11,DeMeritt
00641C,2015-09-25 11:19:12,Hitchcock
00093D,2015-09-25 11:19:12,Dimond Library
006A90,2015-09-25 11:19:14,Stillings
004A53,2015-09-25 11:19:14,Horton
0017CE,2015-09-25 11:19:15,Horton
0040DA,2015-09-25 11:19:15,Memorial Union
006A09,2015-09-25 11:19:15,Rudman
0004F1,2015-09-25 11:19:17,Philbrook
0001E4,2015-09-25 11:19:17,Holloway Commons
00088E,2015-09-25 11:19:17,Horton
004C37,2015-09-25 11:19:17,Christensen
0069B2,2015-09-25 11:19:17,New Hampshire
0062C9,2015-09-25 11:19:18,Holloway Commons
00349C,2015-09-25 11:19:18,New Hampshire
000B39,2015-09-25 11:19:18,Williamson
001DC4,2015-09-25 11:19:18,Gables South
00141D,2015-09-25 11:19:19,McLaughlin
000EB7,2015-09-25 11:19:19,Holloway Commons
00658F,2015-09-25 11:19:20,Holloway Commons
00156F,2015-09-25 11:19:20,Rudman
0008A0,2015-09-25 11:19:20,New Hampshire
004FF9,2015-09-25 11:19:21,Holloway Commons
007115,2015-09-25 11:19:21,Horton
0005CC,2015-09-25 11:19:22,Christensen
003472,2015-09-25 11:19:23,Dimond Library
0061AE,2015-09-25 11:19:23,Hitchcock
0001AF,2015-09-25 11:19:23,Murkland
000C52,2015-09-25 11:19:24,Holloway Commons
0062AC,2015-09-25 11:19:25,Paul
001A42,2015-09-25 11:19:25,Hetzel
002C88,2015-09-25 11:19:26,Mills
0005AD,2015-09-25 11:19:26,Holloway Commons
0081C9,2015-09-25 11:19:26,New Hampshire
0033EC,2015-09-25 11:19:29,Philbrook
00520C,2015-09-25 11:19:29,Holloway Commons
000F6A,2015-09-25 11:19:29,Pettee
002278,2015-09-25 11:19:29,Dimond Library
0010F5,2015-09-25 11:19:29,Parsons
00A7E3,2015-09-25 11:19:30,Stoke
0044F3,2015-09-25 11:19:32,Murkland
002BA6,2015-09-25 11:19:32,Paul
004B23,2015-09-25 11:19:32,Congreve
000A62,2015-09-25 11:19:32,Parsons
0009A8,2015-09-25 11:19:32,Kingsbury
000CC5,2015-09-25 11:19:35,Hetzel
0069C8,2015-09-25 11:19:35,Dairy Bar
00A6E6,2015-09-25 11:19:35,McConnell
00385A,2015-09-25 11:19:35,Memorial Union
0011D4,2015-09-25 11:19:35,Horton
0069EA,2015-09-25 11:19:35,Pettee
005BBD,2015-09-25 11:19:35,Holloway Commons
001D1E,2015-09-25 11:19:37,Congreve
006899,2015-09-25 11:19:37,New Hampshire
000B05,2015-09-25 11:19:38,Horton
00651B,2015-09-25 11:19:38,Morrill
0005D1,2015-09-25 11:19:38,Holloway Commons
006D84,2015-09-25 11:19:38,Smith
000484,2015-09-25 11:19:38,Holloway Commons
000958,2015-09-25 11:19:39,Hubbard
000B8B,2015-09-25 11:19:39,Woodside
001297,2015-09-25 11:19:41,Murkland
0005F9,2015-09-25 11:19:43,Congreve
001BE1,2015-09-25 11:19:44,Kingsbury
0007B0,2015-09-25 11:19:44,Holloway Commons
000437,2015-09-25 11:19:44,Philbrook
00349C,2015-09-25 11:19:45,Taylor
0005F9,2015-09-25 11:19:45,Stillings
00012F,2015-09-25 11:19:46,McLaughlin
00123A,2015-09-25 11:19:46,Gables Building B
000A9D,2015-09-25 11:19:46,Huddleston
000061,2015-09-25 11:19:46,Kingsbury
002F2B,2015-09-25 11:19:47,Parsons
001C62,2015-09-25 11:19:48,Williamson
00A393,2015-09-25 11:19:50,Holloway Commons
0018C3,2015-09-25 11:19:50,Holloway Commons
007470,2015-09-25 11:19:50,Hood House
003A53,2015-09-25 11:19:50,Dimond Library
000492,2015-09-25 11:19:50,Holloway Commons
0023A7,2015-09-25 11:19:50,Handler
005145,2015-09-25 11:19:51,Holloway Commons
00527C,2015-09-25 11:19:52,Christensen
002B9B,2015-09-25 11:19:52,Holloway Commons
005253,2015-09-25 11:19:53,Sawyer
006A93,2015-09-25 11:19:53,Kingsbury
006471,2015-09-25 11:19:53,New Hampshire
0009B7,2015-09-25 11:19:53,Philbrook
00012F,2015-09-25 11:19:53,New Hampshire
000A27,2015-09-25 11:19:55,Woodside
002B0D,2015-09-25 11:19:56,Kingsbury
004D95,2015-09-25 11:19:56,Parsons
004267,2015-09-25 11:19:56,Service Building
0005F9,2015-09-25 11:19:57,Congreve
0044DC,2015-09-25 11:19:59,Nesmith
002315,2015-09-25 11:19:59,Philbrook
0008A0,2015-09-25 11:19:59,Taylor
003F04,2015-09-25 11:20:02,Field House
000740,2015-09-25 11:20:02,Hitchcock
00453A,2015-09-25 11:20:02,New Hampshire
000FFE,2015-09-25 11:20:02,Parsons
001A2F,2015-09-25 11:20:02,Horton
001A6F,2015-09-25 11:20:02,Stillings
0029E7,2015-09-25 11:20:02,Adams Tower
004D43,2015-09-25 11:20:04,Memorial Union
0061AE,2015-09-25 11:20:04,Gables Building B
00137B,2015-09-25 11:20:05,Scott
00AA26,2015-09-25 11:20:05,Woodman
0015E6,2015-09-25 11:20:05,Holloway Commons
000A43,2015-09-25 11:20:05,Kingsbury
00154B,2015-09-25 11:20:05,Murkland
000337,2015-09-25 11:20:05,Dimond Library
004900,2015-09-25 11:20:07,Handler
004B8C,2015-09-25 11:20:07,Haaland
000376,2015-09-25 11:20:08,Handler
004FED,2015-09-25 11:20:08,Haaland
001425,2015-09-25 11:20:09,Gables Building C
005356,2015-09-25 11:20:09,Kingsbury
00109F,2015-09-25 11:20:10,Babcock
000BFA,2015-09-25 11:20:11,Pettee
00182D,2015-09-25 11:20:11,Scott
001255,2015-09-25 11:20:11,Paul
000A55,2015-09-25 11:20:11,Holloway Commons
00636C,2015-09-25 11:20:11,Dimond Library
00A319,2015-09-25 11:20:11,Thompson
00003B,2015-09-25 11:20:12,Christensen
000B88,2015-09-25 11:20:13,Gibbs
005A6F,2015-09-25 11:20:13,Kingsbury
0026C1,2015-09-25 11:20:14,Stoke
000098,2015-09-25 11:20:14,Holloway Commons
0043C4,2015-09-25 11:20:14,Murkland
00288A,2015-09-25 11:20:14,James
004D29,2015-09-25 11:20:14,Dimond Library
00489B,2015-09-25 11:20:14,Smith
002DAA,2015-09-25 11:20:14,Holloway Commons
000CD7,2015-09-25 11:20:15,Philbrook
000025,2015-09-25 11:20:17,Holloway Commons
001EC7,2015-09-25 11:20:17,Morrill
000CA1,2015-09-25 11:20:17,Horton
008FE3,2015-09-25 11:20:17,Philbrook
002AA1,2015-09-25 11:20:18,Thompson
002AA1,2015-09-25 11:20:18,Murkland
004D29,2015-09-25 11:20:20,Williamson
001A38,2015-09-25 11:20:20,Holloway Commons
004C37,2015-09-25 11:20:20,Paul
0005EA,2015-09-25 11:20:22,Gables Building C
0017CF,2015-09-25 11:20:22,Woodside
0001DA,2015-09-25 11:20:23,Memorial Union
005A36,2015-09-25 11:20:23,Holloway Commons
000C99,2015-09-25 11:20:23,Holloway Commons
007971,2015-09-25 11:20:23,Holloway Commons
0005EA,2015-09-25 11:20:23,Pettee
000DB0,2015-09-25 11:20:25,Gables Building B
002582,2015-09-25 11:20:25,Jessie Doe
001AF9,2015-09-25 11:20:26,Field House
009731,2015-09-25 11:20:26,James
001568,2015-09-25 11:20:26,DeMeritt
00614B,2015-09-25 11:20:26,Pettee
00053D,2015-09-25 11:20:26,Philbrook
0023A9,2015-09-25 11:20:26,Christensen
0007FE,2015-09-25 11:20:26,Randall
002A8E,2015-09-25 11:20:28,Gibbs
001762,2015-09-25 11:20:29,Nesmith
002C79,2015-09-25 11:20:29,Holloway Commons
0008FC,2015-09-25 11:20:29,Memorial Union
00A270,2015-09-25 11:20:29,Morrill
002F02,2015-09-25 11:20:29,Memorial Union
002C42,2015-09-25 11:20:29,Paul
0009D2,2015-09-25 11:20:30,Hubbard
006342,2015-09-25 11:20:31,Williamson
004E11,2015-09-25 11:20:32,Paul
003D40,2015-09-25 11:20:32,Nesmith
004EDF,2015-09-25 11:20:32,DeMeritt
001384,2015-09-25 11:20:32,Gables Building B
000949,2015-09-25 11:20:32,New Hampshire
001361,2015-09-25 11:20:33,Memorial Union
0063EE,2015-09-25 11:20:35,Pettee
000A02,2015-09-25 11:20:35,Murkland
005689,2015-09-25 11:20:35,Holloway Commons
001488,2015-09-25 11:20:35,Williamson
002BE2,2015-09-25 11:20:36,New Hampshire
002FB5,2015-09-25 11:20:36,Philbrook
000131,2015-09-25 11:20:38,Hubbard
002F8E,2015-09-25 11:20:41,Nesmith
001D1E,2015-09-25 11:20:41,Scott
002846,2015-09-25 11:20:42,Adams Tower
003E38,2015-09-25 11:20:43,Holloway Commons
006705,2015-09-25 11:20:43,Holloway Commons
00041E,2015-09-25 11:20:44,Huddleston
00086C,2015-09-25 11:20:44,Hitchcock
000493,2015-09-25 11:20:44,McConnell
0018D1,2015-09-25 11:20:44,Philbrook
0016EE,2015-09-25 11:20:46,Gables Building A
002065,2015-09-25 11:20:46,Handler
003208,2015-09-25 11:20:47,Hetzel
004F6E,2015-09-25 11:20:47,Hitchcock
002EB9,2015-09-25 11:20:47,Thompson
00120C,2015-09-25 11:20:50,Stoke
0028B7,2015-09-25 11:20:50,Philbrook
002C0D,2015-09-25 11:20:50,Philbrook
000B7F,2015-09-25 11:20:53,Philbrook
000544,2015-09-25 11:20:53,Philbrook
000608,2015-09-25 11:20:57,Gibbs
004E91,2015-09-25 11:20:57,Murkland
0062E9,2015-09-25 11:20:58,Philbrook
002DA7,2015-09-25 11:20:58,Babcock
009255,2015-09-25 11:20:59,Dimond Library
002215,2015-09-25 11:20:59,Whittemore
00010D,2015-09-25 11:20:59,Hetzel
00362C,2015-09-25 11:21:02,Thompson
001526,2015-09-25 11:21:02,Paul Creative Arts
0015E6,2015-09-25 11:21:05,Congreve
00079A,2015-09-25 11:21:06,Murkland
007470,2015-09-25 11:21:06,Smith
00A9C7,2015-09-25 11:21:06,Huddleston
001016,2015-09-25 11:21:06,Babcock
004C11,2015-09-25 11:21:06,Adams Tower
00A84E,2015-09-25 11:21:07,Dimond Library
004F24,2015-09-25 11:21:08,Dimond Library
000602,2015-09-25 11:21:09,Holloway Commons
000263,2015-09-25 11:21:09,McConnell
001055,2015-09-25 11:21:09,Philbrook
0089D5,2015-09-25 11:21:09,Murkland
004CBF,2015-09-25 11:21:09,Philbrook
0018CE,2015-09-25 11:21:11,McLaughlin
000B1E,2015-09-25 11:21:12,Holloway Commons
0002CF,2015-09-25 11:21:12,Barton
006091,2015-09-25 11:21:12,Memorial Union
001260,2015-09-25 11:21:12,Parsons
00222A,2015-09-25 11:21:12,Holloway Commons
004FED,2015-09-25 11:21:13,Peterson
0058E5,2015-09-25 11:21:14,Scott
005BAC,2015-09-25 11:21:15,Philbrook
00A87C,2015-09-25 11:21:15,New England
000A1E,2015-09-25 11:21:15,Kingsbury
001384,2015-09-25 11:21:15,Gables North
000AAA,2015-09-25 11:21:15,Handler
0005DF,2015-09-25 11:21:18,Philbrook
000AE6,2015-09-25 11:21:18,Philbrook
0052D6,2015-09-25 11:21:18,Memorial Union
004CBF,2015-09-25 11:21:18,Hubbard
000708,2015-09-25 11:21:20,Holloway Commons
000B64,2015-09-25 11:21:20,Gables Building A
0038E7,2015-09-25 11:21:20,McConnell
0072BD,2015-09-25 11:21:21,New Hampshire
0031FD,2015-09-25 11:21:21,Murkland
00765B,2015-09-25 11:21:21,Paul Creative Arts
006BFB,2015-09-25 11:21:21,Paul
001F91,2015-09-25 11:21:22,Congreve
000F4E,2015-09-25 11:21:22,Handler
00001F,2015-09-25 11:21:22,Williamson
004D8A,2015-09-25 11:21:24,Pettee
001CB8,2015-09-25 11:21:24,Taylor
0062E9,2015-09-25 11:21:25,Christensen
0001E4,2015-09-25 11:21:25,Alexander
004059,2015-09-25 11:21:27,Holloway Commons
006C67,2015-09-25 11:21:27,Holloway Commons
0005CC,2015-09-25 11:21:27,McConnell
002EA4,2015-09-25 11:21:27,Philbrook
0073F8,2015-09-25 11:21:27,Pettee
002328,2015-09-25 11:21:28,Huddleston
004F2A,2015-09-25 11:21:29,Christensen
000963,2015-09-25 11:21:30,New Hampshire
000CCE,2015-09-25 11:21:30,New Hampshire
002013,2015-09-25 11:21:30,Paul
007A4D,2015-09-25 11:21:30,Nesmith
009759,2015-09-25 11:21:30,Memorial Union
00800C,2015-09-25 11:21:30,Scott
00381C,2015-09-25 11:21:30,Dimond Library
0097F3,2015-09-25 11:21:30,McConnell
0008DB,2015-09-25 11:21:30,Philbrook
001581,2015-09-25 11:21:30,Philbrook
003042,2015-09-25 11:21:32,Parsons
000337,2015-09-25 11:21:33,Hubbard
0007D9,2015-09-25 11:21:33,Murkland
001226,2015-09-25 11:21:33,Horton
006E65,2015-09-25 11:21:33,Dimond Library
0002E9,2015-09-25 11:21:33,Holloway Commons
00658B,2015-09-25 11:21:33,Philbrook
003153,2015-09-25 11:21:35,Adams Tower
001983,2015-09-25 11:21:35,Philbrook
0012FA,2015-09-25 11:21:35,Handler
0018CE,2015-09-25 11:21:36,Scott
008C0F,2015-09-25 11:21:36,Thompson
0062B8,2015-09-25 11:21:36,James
003EF4,2015-09-25 11:21:36,Murkland
002106,2015-09-25 11:21:36,Memorial Union
006A09,2015-09-25 11:21:36,Conant
00137B,2015-09-25 11:21:37,McLaughlin
000357,2015-09-25 11:21:38,Williamson
004DC3,2015-09-25 11:21:38,Christensen
000929,2015-09-25 11:21:39,Holloway Commons
004E61,2015-09-25 11:21:39,McConnell
000C0A,2015-09-25 11:21:39,Stoke
0008A0,2015-09-25 11:21:40,New Hampshire
000B64,2015-09-25 11:21:41,Gables Building B
004D29,2015-09-25 11:21:42,Dimond Library
00A2C2,2015-09-25 11:21:42,Holloway Commons
000F8D,2015-09-25 11:21:42,Hubbard
000B9C,2015-09-25 11:21:43,Holloway Commons
0065CC,2015-09-25 11:21:45,Holloway Commons
00103C,2015-09-25 11:21:45,McConnell
002688,2015-09-25 11:21:45,Philbrook
000916,2015-09-25 11:21:48,Christensen
001C8B,2015-09-25 11:21:49,Marston House
001384,2015-09-25 11:21:49,Gables Building A
0012CB,2015-09-25 11:21:49,Holloway Commons
004307,2015-09-25 11:21:51,Memorial Union
000C59,2015-09-25 11:21:52,Kingsbury
001FC4,2015-09-25 11:21:54,Mills
00033F,2015-09-25 11:21:54,Stoke
000B64,2015-09-25 11:21:54,Gables Building A
006428,2015-09-25 11:21:54,Dimond Library
001085,2015-09-25 11:21:54,Dimond Library
006F38,2015-09-25 11:21:54,Holloway Commons
008D87,2015-09-25 11:21:54,Presidents House
004E91,2015-09-25 11:21:54,Thompson
00252E,2015-09-25 11:21:57,Gables North
005D8C,2015-09-25 11:21:57,Pettee
002C70,2015-09-25 11:21:58,Holloway Commons
0063EE,2015-09-25 11:21:58,Mills
000286,2015-09-25 11:22:00,Nesmith
004FED,2015-09-25 11:22:03,Holloway Commons
001BFB,2015-09-25 11:22:05,Sawyer
000B64,2015-09-25 11:22:05,Gables Building B
000495,2015-09-25 11:22:06,Holloway Commons
004E47,2015-09-25 11:22:06,Dimond Library
00154B,2015-09-25 11:22:06,Nesmith
00094A,2015-09-25 11:22:06,Holloway Commons
006940,2015-09-25 11:22:06,Pettee
004B8D,2015-09-25 11:22:06,Holloway Commons
0089D5,2015-09-25 11:22:06,Thompson
00186A,2015-09-25 11:22:06,Holloway Commons
00058D,2015-09-25 11:22:06,Huddleston
002DB0,2015-09-25 11:22:07,Holloway Commons
004FED,2015-09-25 11:22:07,Peterson
00A676,2015-09-25 11:22:09,Stillings
002DC1,2015-09-25 11:22:09,Pettee
002E94,2015-09-25 11:22:09,Hetzel
0037FD,2015-09-25 11:22:09,Paul
000198,2015-09-25 11:22:11,Philbrook
006A15,2015-09-25 11:22:12,Kingsbury
0006A4,2015-09-25 11:22:12,Holloway Commons
00111D,2015-09-25 11:22:13,Christensen
00192F,2015-09-25 11:22:14,Marston House
000B64,2015-09-25 11:22:14,Gables Building A
0017C4,2015-09-25 11:22:15,Kingsbury
000172,2015-09-25 11:22:15,McConnell
0032AD,2015-09-25 11:22:16,Christensen
00055E,2015-09-25 11:22:18,Holloway Commons
00536E,2015-09-25 11:22:18,Haaland
000410,2015-09-25 11:22:19,Gables Building B
00474C,2015-09-25 11:22:21,Holloway Commons
000392,2015-09-25 11:22:21,Kingsbury
002F20,2015-09-25 11:22:21,Thompson
004D29,2015-09-25 11:22:23,Williamson
000B64,2015-09-25 11:22:24,Gables North
006FA4,2015-09-25 11:22:24,McConnell
0005EA,2015-09-25 11:22:25,Gables Building C
004CFA,2015-09-25 11:22:26,Christensen
004D98,2015-09-25 11:22:26,Gables Building B
000F65,2015-09-25 11:22:27,Scott
001978,2015-09-25 11:22:27,Gables North
000648,2015-09-25 11:22:27,Holloway Commons
00662E,2015-09-25 11:22:27,Paul
00024F,2015-09-25 11:22:27,McConnell
004D70,2015-09-25 11:22:28,Holloway Commons
009452,2015-09-25 11:22:30,Kingsbury
0029C1,2015-09-25 11:22:30,Murkland
0004DB,2015-09-25 11:22:30,Holloway Commons
0041FA,2015-09-25 11:22:30,Pettee
003153,2015-09-25 11:22:33,Lord
002EB3,2015-09-25 11:22:33,Memorial Union
007F1D,2015-09-25 11:22:33,James
000C23,2015-09-25 11:22:34,Hubbard
000B64,2015-09-25 11:22:34,Gables Building B
00137B,2015-09-25 11:22:35,Congreve
000B64,2015-09-25 11:22:39,Gables North
000AEE,2015-09-25 11:22:39,New Hampshire
002C88,2015-09-25 11:22:42,Holloway Commons
003BE1,2015-09-25 11:22:45,Nesmith
0090F6,2015-09-25 11:22:45,Dimond Library
001351,2015-09-25 11:22:45,McConnell
001EAB,2015-09-25 11:22:45,Paul Creative Arts
000AE6,2015-09-25 11:22:46,Babcock
000517,2015-09-25 11:22:47,Peterson
001488,2015-09-25 11:22:48,Horton
004C17,2015-09-25 11:22:49,Philbrook
000ADD,2015-09-25 11:22:50,Memorial Union
00651B,2015-09-25 11:22:51,Dimond Library
002400,2015-09-25 11:22:51,Hitchcock
006334,2015-09-25 11:22:51,Fairchild
004FEA,2015-09-25 11:22:53,Stoke
0010CB,2015-09-25 11:22:54,Holloway Commons
000C60,2015-09-25 11:22:54,Philbrook
006CB2,2015-09-25 11:22:54,Memorial Union
001570,2015-09-25 11:22:54,Smith
006981,2015-09-25 11:22:54,Hitchcock
001113,2015-09-25 11:22:56,Haaland
003F20,2015-09-25 11:22:57,Spaulding
001AC4,2015-09-25 11:22:57,Holloway Commons
0052FD,2015-09-25 11:22:57,Hewitt
000B39,2015-09-25 11:22:57,Holloway Commons
001EC2,2015-09-25 11:22:57,Woodside
0010CB,2015-09-25 11:22:59,Sawyer
000C9A,2015-09-25 11:23:00,Holloway Commons
00272F,2015-09-25 11:23:00,Hewitt
001BE1,2015-09-25 11:23:00,Parsons
006E90,2015-09-25 11:23:00,New Hampshire
009E92,2015-09-25 11:23:00,Smith
000A0E,2015-09-25 11:23:00,DeMeritt
00003B,2015-09-25 11:23:00,Philbrook
000454,2015-09-25 11:23:01,Horton
005C17,2015-09-25 11:23:02,Greenhouse
0021CA,2015-09-25 11:23:02,Smith
004F91,2015-09-25 11:23:05,Stoke
000F65,2015-09-25 11:23:05,Congreve
0069A5,2015-09-25 11:23:05,Babcock
00833A,2015-09-25 11:23:06,Dairy Bar
006C85,2015-09-25 11:23:06,Spaulding
001129,2015-09-25 11:23:07,Nesmith
004C72,2015-09-25 11:23:09,Dimond Library
000093,2015-09-25 11:23:09,Hitchcock
00620F,2015-09-25 11:23:10,Conant
000608,2015-09-25 11:23:10,Hitchcock
003D62,2015-09-25 11:23:11,Mills
001A2F,2015-09-25 11:23:11,McLaughlin
000754,2015-09-25 11:23:11,Sawyer
003696,2015-09-25 11:23:12,Paul
000263,2015-09-25 11:23:12,Parsons
000608,2015-09-25 11:23:14,Gibbs
003206,2015-09-25 11:23:15,Philbrook
002555,2015-09-25 11:23:15,Holloway Commons
0000F6,2015-09-25 11:23:17,Stoke
002653,2015-09-25 11:23:17,Murkland
0002DE,2015-09-25 11:23:18,Holloway Commons
003E20,2015-09-25 11:23:18,Holloway Commons
00137F,2015-09-25 11:23:21,Dairy Bar
003F20,2015-09-25 11:23:21,Conant
0001BD,2015-09-25 11:23:21,Memorial Union
0076CA,2015-09-25 11:23:21,New Hampshire
00230B,2015-09-25 11:23:21,Philbrook
008269,2015-09-25 11:23:22,Spaulding
00527B,2015-09-25 11:23:22,Haaland
00130D,2015-09-25 11:23:24,Philbrook
0002DE,2015-09-25 11:23:24,Horton
000D55,2015-09-25 11:23:25,Hunter
004B88,2015-09-25 11:23:25,Paul Creative Arts
00259D,2015-09-25 11:23:26,New Hampshire
00278F,2015-09-25 11:23:26,McConnell
0002CF,2015-09-25 11:23:26,Stoke
0008F5,2015-09-25 11:23:27,James
005094,2015-09-25 11:23:27,Philbrook
001E05,2015-09-25 11:23:27,Holloway Commons
000D34,2015-09-25 11:23:27,Christensen
0009C2,2015-09-25 11:23:28,Scott
000A8E,2015-09-25 11:23:29,Christensen
000DF7,2015-09-25 11:23:30,Lord
001978,2015-09-25 11:23:30,Gables Building A
000569,2015-09-25 11:23:31,Randall
00641C,2015-09-25 11:23:31,Williamson
005C8E,2015-09-25 11:23:33,New Hampshire
005E12,2015-09-25 11:23:33,Parsons
00076F,2015-09-25 11:23:33,Holloway Commons
0040C0,2015-09-25 11:23:35,Gables Building B
000498,2015-09-25 11:23:35,Philbrook
0002CF,2015-09-25 11:23:36,Sawyer
0013CA,2015-09-25 11:23:36,Philbrook
001290,2015-09-25 11:23:36,Parsons
003127,2015-09-25 11:23:36,New Hampshire
00069E,2015-09-25 11:23:36,Holloway Commons
00086F,2015-09-25 11:23:36,Holloway Commons
004C9A,2015-09-25 11:23:36,Holloway Commons
002E80,2015-09-25 11:23:38,Gables South
0025DC,2015-09-25 11:23:39,Philbrook
008A25,2015-09-25 11:23:39,Huddleston
005C8E,2015-09-25 11:23:40,Hitchcock
001AB3,2015-09-25 11:23:41,Holloway Commons
0063BA,2015-09-25 11:23:42,DeMeritt
0050CB,2015-09-25 11:23:42,Kingsbury
00360B,2015-09-25 11:23:42,Philbrook
004744,2015-09-25 11:23:45,Handler
00190B,2015-09-25 11:23:45,Stillings
000036,2015-09-25 11:23:45,Paul
00134F,2015-09-25 11:23:45,DeMeritt
004BA0,2015-09-25 11:23:46,Stoke
0008AB,2015-09-25 11:23:47,Adams Tower
00309D,2015-09-25 11:23:48,Murkland
00614F,2015-09-25 11:23:48,Thompson
0037FB,2015-09-25 11:23:48,Paul
003D31,2015-09-25 11:23:48,Holloway Commons
0039DF,2015-09-25 11:23:49,Hetzel
0023CF,2015-09-25 11:23:50,Haaland
002882,2015-09-25 11:23:51,Hubbard
00A856,2015-09-25 11:23:51,Paul
00400C,2015-09-25 11:23:51,Holloway Commons
000388,2015-09-25 11:23:51,Service Building
000E72,2015-09-25 11:23:52,Handler
00234F,2015-09-25 11:23:52,McConnell
002BBC,2015-09-25 11:23:52,Devine
004B42,2015-09-25 11:23:54,Paul
005BB2,2015-09-25 11:23:54,Stoke
00633D,2015-09-25 11:23:54,Nesmith
0011A1,2015-09-25 11:23:56,Philbrook
0004BC,2015-09-25 11:23:56,Stillings
0050E9,2015-09-25 11:23:57,New Hampshire
000D55,2015-09-25 11:23:57,Engelhardt
004E6D,2015-09-25 11:23:57,Dimond Library
002DA7,2015-09-25 11:24:00,Philbrook
0001E1,2015-09-25 11:24:00,Holloway Commons
0066CC,2015-09-25 11:24:00,McConnell
0063BA,2015-09-25 11:24:00,Gables North
00012F,2015-09-25 11:24:02,McLaughlin
004DC0,2015-09-25 11:24:02,Handler
001276,2015-09-25 11:24:03,Horton
003508,2015-09-25 11:24:03,DeMeritt
0021F5,2015-09-25 11:24:03,Huddleston
002D93,2015-09-25 11:24:03,Paul
002CF7,2015-09-25 11:24:04,Gables Building B
006D28,2015-09-25 11:24:05,Hetzel
004984,2015-09-25 11:24:05,Stoke
0081D1,2015-09-25 11:24:05,New Hampshire
00A319,2015-09-25 11:24:05,Memorial Union
005D23,2015-09-25 11:24:06,DeMeritt
0005BF,2015-09-25 11:24:06,Huddleston
002106,2015-09-25 11:24:06,Holloway Commons
006BE1,2015-09-25 11:24:06,Holloway Commons
000294,2015-09-25 11:24:06,Field House
00A2A4,2015-09-25 11:24:06,Holloway Commons
0020C0,2015-09-25 11:24:06,Murkland
00147E,2015-09-25 11:24:07,Scott
0005CC,2015-09-25 11:24:07,Handler
000BAA,2015-09-25 11:24:08,Mills
000BFA,2015-09-25 11:24:08,Hewitt
000DA0,2015-09-25 11:24:08,Williamson
005C42,2015-09-25 11:24:09,Murkland
0058BD,2015-09-25 11:24:09,Kingsbury
0015B2,2015-09-25 11:24:09,Memorial Union
0003AB,2015-09-25 11:24:09,Holloway Commons
002544,2015-09-25 11:24:09,Holloway Commons
000EB2,2015-09-25 11:24:12,Hetzel
0000AC,2015-09-25 11:24:12,Dimond Library
006696,2015-09-25 11:24:12,Holloway Commons
00082E,2015-09-25 11:24:12,Holloway Commons
00698B,2015-09-25 11:24:15,Horton
00130B,2015-09-25 11:24:15,Woodside
000608,2015-09-25 11:24:15,Hitchcock
000410,2015-09-25 11:24:15,Gables Building C
000F97,2015-09-25 11:24:15,Kingsbury
001004,2015-09-25 11:24:16,Devine
000940,2015-09-25 11:24:16,Congreve
001F40,2015-09-25 11:24:16,Paul
004321,2015-09-25 11:24:16,Murkland
001722,2015-09-25 11:24:17,Stoke
00683E,2015-09-25 11:24:18,Randall
